filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot-2024-06-05-183531_png.rf.9117dd3c63e4e22455d0852f97a168b7.jpg,640,640,worker-bee,589,429,637,628
Screenshot-2024-06-05-183736_png.rf.91488cec07d5947fa7ee83388889823a.jpg,640,640,capped-brood-cells,2,4,590,323
Screenshot-2024-06-05-183736_png.rf.91488cec07d5947fa7ee83388889823a.jpg,640,640,capped-brood-cells,187,325,331,398
Screenshot-2024-06-05-183736_png.rf.91488cec07d5947fa7ee83388889823a.jpg,640,640,capped-brood-cells,524,329,637,640
Screenshot-2024-06-05-183736_png.rf.91488cec07d5947fa7ee83388889823a.jpg,640,640,capped-brood-cells,126,509,214,584
Screenshot-2024-06-05-183736_png.rf.91488cec07d5947fa7ee83388889823a.jpg,640,640,capped-brood-cells,462,465,524,554
Screenshot-2024-06-25-154407_png.rf.90c6aebdb4f49da1bf3c353c88653685.jpg,640,640,nosema,202,123,431,334
Screenshot-2024-06-25-154407_png.rf.90c6aebdb4f49da1bf3c353c88653685.jpg,640,640,nosema,309,339,562,534
images-17-_jpeg.rf.90ba70aa77b65508d4e24ea803a94ecc.jpg,640,640,nectar,199,34,471,241
images-17-_jpeg.rf.90ba70aa77b65508d4e24ea803a94ecc.jpg,640,640,nectar,45,361,354,491
images-17-_jpeg.rf.90ba70aa77b65508d4e24ea803a94ecc.jpg,640,640,nectar,29,5,197,103
images-17-_jpeg.rf.90ba70aa77b65508d4e24ea803a94ecc.jpg,640,640,queen-cell,87,244,247,341
images-17-_jpeg.rf.90ba70aa77b65508d4e24ea803a94ecc.jpg,640,640,queen-cell,237,473,349,593
Screenshot-2024-06-24-211748_png.rf.9114f7bee85e2d8f77f7215903a6ffad.jpg,640,640,capped-drone-cells,42,93,628,640
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,bee-larvae,48,116,552,562
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,varroa-mites,465,394,532,469
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,varroa-mites,391,314,458,396
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,varroa-mites,332,189,392,252
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,varroa-mites,256,236,329,311
Screenshot-2024-06-25-131235_png.rf.8ffec06934ee99891d765b51bb52484d.jpg,640,640,varroa-mites,167,213,239,291
Screenshot-2024-06-11-175352_png.rf.906ae0852cb3f68c667b367828f5d788.jpg,640,640,multiple-eggs,37,46,512,601
Screenshot-2024-06-25-130733_png.rf.9190ceeebfc5f5baef41c2feeaf0dca0.jpg,640,640,varroa-mites,103,346,173,417
Screenshot-2024-06-25-130733_png.rf.9190ceeebfc5f5baef41c2feeaf0dca0.jpg,640,640,varroa-mites,173,263,220,331
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,101,8,360,250
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,66,571,175,640
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,62,266,134,464
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,215,402,306,499
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,318,431,484,515
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,366,332,538,432
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,capped-brood-cells,355,558,448,640
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,368,11,585,190
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,311,206,640,323
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,163,499,364,639
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,23,462,174,571
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,20,65,93,223
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,474,433,640,640
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,536,337,640,420
Screenshot-2024-06-05-183612_png.rf.91b1bf23c5799cfc116c54791a92af9f.jpg,640,640,worker-bee,121,252,308,408
images-19-_jpeg.rf.9047856daa71306e80a7c1ddcf5444f8.jpg,640,640,empty-cells,10,148,611,525
images-19-_jpeg.rf.9047856daa71306e80a7c1ddcf5444f8.jpg,640,640,empty-cells,10,78,314,144
images-19-_jpeg.rf.9047856daa71306e80a7c1ddcf5444f8.jpg,640,640,empty-cells,188,525,430,589
images-22-_jpeg.rf.908f437b952922b5bfa4a14e0e7e3306.jpg,640,640,queen-cell,178,159,475,301
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,capped-brood-cells,282,0,640,624
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,bee-larvae,0,40,294,626
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,bee-larvae,0,11,256,640
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,worker-bee,0,96,69,185
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,worker-bee,225,0,325,77
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,worker-bee,394,191,511,354
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,capped-brood-cells,359,0,640,636
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,capped-brood-cells,264,38,378,328
Screenshot-2024-06-05-183459_png.rf.909c326f7be4046d8d2937731422166e.jpg,640,640,bee-larvae,234,334,368,635
Screenshot-2024-06-25-121745_png.rf.90e7e3dec0a1dc99643467b479e6ddfe.jpg,640,640,small-hive-beetle,482,214,555,264
images-26-_jpeg.rf.9150959c064f41ea40349786b01b9953.jpg,640,640,empty-cells,243,4,640,640
Screenshot-2024-06-25-154331_png.rf.91c8683a5741d925df65c0e2569a4df6.jpg,640,640,nosema,304,163,577,350
Screenshot-2024-06-25-154331_png.rf.91c8683a5741d925df65c0e2569a4df6.jpg,640,640,nosema,288,96,423,170
Screenshot-2024-06-25-154331_png.rf.91c8683a5741d925df65c0e2569a4df6.jpg,640,640,nosema,58,7,264,436
Screenshot-2024-06-25-154331_png.rf.91c8683a5741d925df65c0e2569a4df6.jpg,640,640,nosema,231,34,332,88
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,wax-sealed-honey-cells,10,6,319,518
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,wax-sealed-honey-cells,311,5,519,317
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,worker-bee,358,366,567,563
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,worker-bee,62,174,207,334
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,worker-bee,25,517,427,640
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,worker-bee,516,9,640,368
Screenshot-2024-06-05-180549_png.rf.91cb46f4ecdc3f6b6f1803e8183be553.jpg,640,640,worker-bee,552,425,640,640
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,pollen,312,240,640,613
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,bee-larvae,215,34,295,180
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,pollen,1,228,151,358
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,pollen,122,520,275,585
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,pollen,123,340,205,536
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,pollen,381,33,445,223
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,empty-cells,216,242,322,492
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,empty-cells,2,363,122,635
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,empty-cells,302,592,640,640
Screenshot-2024-06-11-150834_png.rf.91d5df686f0a586f956a8cf6b5cff666.jpg,640,640,empty-cells,526,9,637,222
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,264,191,468,447
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,153,444,445,558
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,427,44,593,163
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,117,287,216,422
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,5,172,157,373
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,bee-larvae,68,434,198,634
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,varroa-mites,374,286,402,322
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,varroa-mites,364,357,398,406
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,varroa-mites,332,384,351,411
Screenshot-2024-06-25-130353_png.rf.8fcea55044cbfd74978003b738232f06.jpg,640,640,varroa-mites,328,461,358,496
Screenshot-2024-06-25-154146_png.rf.91ffb71ca18e2c44daf83ec87bfbf2c8.jpg,640,640,nosema,538,30,604,339
Screenshot-2024-06-25-154146_png.rf.91ffb71ca18e2c44daf83ec87bfbf2c8.jpg,640,640,nosema,297,260,526,356
Screenshot-2024-06-25-154146_png.rf.91ffb71ca18e2c44daf83ec87bfbf2c8.jpg,640,640,nosema,291,357,500,520
Screenshot-2024-06-25-154146_png.rf.91ffb71ca18e2c44daf83ec87bfbf2c8.jpg,640,640,nosema,510,371,606,529
Screenshot-2024-06-05-180534_png.rf.902db99998502c858cfcde80eb0d383d.jpg,640,640,wax-sealed-honey-cells,0,0,189,169
Screenshot-2024-06-05-180534_png.rf.902db99998502c858cfcde80eb0d383d.jpg,640,640,wax-sealed-honey-cells,541,0,619,179
Screenshot-2024-06-05-180534_png.rf.902db99998502c858cfcde80eb0d383d.jpg,640,640,worker-bee,194,0,511,112
Screenshot-2024-06-05-180534_png.rf.902db99998502c858cfcde80eb0d383d.jpg,640,640,worker-bee,178,191,533,537
Screenshot-2024-06-05-180534_png.rf.902db99998502c858cfcde80eb0d383d.jpg,640,640,worker-bee,5,450,191,640
Screenshot-2024-06-25-105120_png.rf.921fe80119bf027c386f72f3a9e2351c.jpg,640,640,wax-moth-larva-presence,1,6,631,396
Screenshot-2024-06-25-105120_png.rf.921fe80119bf027c386f72f3a9e2351c.jpg,640,640,wax-moth-larva-presence,253,386,640,640
Screenshot-2024-06-25-105422_png.rf.9258762151cae181e82f651d84163eab.jpg,640,640,wax-moth-larva-presence,183,143,640,551
Screenshot-2024-06-25-105422_png.rf.9258762151cae181e82f651d84163eab.jpg,640,640,wax-moth-larva-presence,0,2,284,127
images-33-_jpeg.rf.920219e4e3f801ffda7feeca65cc8ea9.jpg,640,640,empty-cells,235,18,544,610
images-42-_jpeg.rf.9210e34ce81ba58db049636ea0a31204.jpg,640,640,nectar,286,442,424,545
images-42-_jpeg.rf.9210e34ce81ba58db049636ea0a31204.jpg,640,640,nectar,565,314,640,546
images-42-_jpeg.rf.9210e34ce81ba58db049636ea0a31204.jpg,640,640,queen-cell,54,94,188,338
images-42-_jpeg.rf.9210e34ce81ba58db049636ea0a31204.jpg,640,640,queen-cell,373,85,495,378
Screenshot-2024-06-25-105156_png.rf.92d82c3682d1565db7ebad8379469bed.jpg,640,640,wax-moth-larva,19,0,514,623
Screenshot-2024-06-25-105156_png.rf.92d82c3682d1565db7ebad8379469bed.jpg,640,640,wax-moth-larva,509,85,630,636
Screenshot-2024-06-25-121813_png.rf.9356bf40812071ec5ee1a45faf8566b3.jpg,640,640,small-hive-beetle,526,245,587,289
Screenshot-2024-06-25-121813_png.rf.9356bf40812071ec5ee1a45faf8566b3.jpg,640,640,small-hive-beetle,354,525,413,580
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,43,168,83,200
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,87,51,136,88
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,454,155,529,189
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,295,14,362,84
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,461,22,517,52
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,418,39,466,76
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,145,391,206,454
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,212,315,258,351
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,303,316,367,341
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,395,340,491,383
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,333,401,388,438
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,463,391,493,414
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,154,515,216,552
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,253,587,318,619
Screenshot-2024-06-25-142910_png.rf.92d3c94e433dc86ee9694a80ab60e0ff.jpg,640,640,american-foulbrood,553,265,584,294
Screenshot-2024-06-05-174214_png.rf.949c590f7b11948b82e7ba2b530148c2.jpg,640,640,queen-bee,161,277,520,422
Screenshot-2024-06-05-174214_png.rf.949c590f7b11948b82e7ba2b530148c2.jpg,640,640,worker-bee,0,0,640,636
Screenshot-2024-06-25-161027_png.rf.94887e995508bf27f2e1067cf425e1a8.jpg,640,640,nosema,198,107,309,355
Screenshot-2024-06-25-161027_png.rf.94887e995508bf27f2e1067cf425e1a8.jpg,640,640,nosema,10,94,129,338
Screenshot-2024-06-25-161027_png.rf.94887e995508bf27f2e1067cf425e1a8.jpg,640,640,nosema,340,44,443,435
images-15-_jpeg.rf.93b1b34c41441d7002f0bf53e35c7b31.jpg,640,640,queen-cell,185,89,419,400
Screenshot-2024-06-05-174542_png.rf.946a20886dcaf7ba0001bc5bccc1f57e.jpg,640,640,queen-bee,38,253,301,437
Screenshot-2024-06-05-174542_png.rf.946a20886dcaf7ba0001bc5bccc1f57e.jpg,640,640,worker-bee,0,0,640,278
Screenshot-2024-06-05-174542_png.rf.946a20886dcaf7ba0001bc5bccc1f57e.jpg,640,640,worker-bee,322,266,635,640
Screenshot-2024-06-05-174542_png.rf.946a20886dcaf7ba0001bc5bccc1f57e.jpg,640,640,worker-bee,0,424,399,640
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,370,191,429,223
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,322,158,387,195
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,313,137,338,165
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,387,223,411,251
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,161,312,185,339
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,415,249,456,306
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,chalk-brood,445,215,475,250
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,297,228,322,253
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,326,222,352,253
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,178,228,202,255
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,163,256,187,285
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,empty-cells,208,277,312,563
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,236,227,263,254
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,418,165,442,195
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,388,164,414,193
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,bee-larvae,39,200,71,229
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,capped-brood-cells,0,3,117,134
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,capped-brood-cells,480,506,552,596
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,capped-brood-cells,569,128,630,238
HygienictestDAY223-2020_jpg.rf.93b5539b2776885da0680217210d56f0.jpg,640,640,empty-cells,244,2,371,116
images-27-_jpeg.rf.934d708090e7852e210e05f9a7c38bc4.jpg,640,640,wax-sealed-honey-cells,0,129,637,404
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,queen-bee,243,107,478,363
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,worker-bee,0,16,259,210
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,worker-bee,351,21,640,266
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,worker-bee,275,303,640,611
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,worker-bee,143,248,368,381
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,capped-brood-cells,114,528,297,640
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,capped-brood-cells,43,192,186,284
Screenshot-2024-06-05-174551_png.rf.9524324914b66b164d5eafdfbc7c8ff2.jpg,640,640,capped-brood-cells,255,9,350,116
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,capped-brood-cells,0,0,640,633
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,capped-brood-cells,0,7,637,613
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,419,37,540,141
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,162,99,215,150
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,80,55,126,183
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,287,343,353,415
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,216,219,257,400
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,291,150,349,231
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,232,46,287,142
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,477,227,501,278
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,419,492,451,543
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,394,327,443,397
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,394,185,441,242
Screenshot-2024-06-05-182822_png.rf.9560e87b5729404591986b2d0cd16693.jpg,640,640,worker-bee,494,135,546,220
Screenshot-2024-06-25-133012_png.rf.950ef5e067cd20c510b8c594264d84ee.jpg,640,640,bee-larvae,77,212,409,444
Screenshot-2024-06-25-133012_png.rf.950ef5e067cd20c510b8c594264d84ee.jpg,640,640,varroa-mites,208,297,254,325
Screenshot-2024-06-25-133012_png.rf.950ef5e067cd20c510b8c594264d84ee.jpg,640,640,bee-larvae,313,302,519,559
Screenshot-2024-06-05-183736_png.rf.94c6823b6a3e18a68674cf739a54246f.jpg,640,640,capped-brood-cells,2,4,594,330
Screenshot-2024-06-05-183736_png.rf.94c6823b6a3e18a68674cf739a54246f.jpg,640,640,capped-brood-cells,191,328,336,402
Screenshot-2024-06-05-183736_png.rf.94c6823b6a3e18a68674cf739a54246f.jpg,640,640,capped-brood-cells,528,335,640,640
Screenshot-2024-06-05-183736_png.rf.94c6823b6a3e18a68674cf739a54246f.jpg,640,640,capped-brood-cells,132,510,221,586
Screenshot-2024-06-05-183736_png.rf.94c6823b6a3e18a68674cf739a54246f.jpg,640,640,capped-brood-cells,467,470,530,560
Screenshot-2024-06-24-201049_png.rf.94b62979e6fd58aa2ce7ec6f5b6466af.jpg,640,640,multiple-eggs,8,0,639,633
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,0,187,92,308
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,53,121,95,197
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,187,59,217,112
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,260,61,316,153
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,290,0,355,83
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,108,0,156,67
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,69,414,149,483
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,97,482,158,618
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,196,447,310,603
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,345,387,472,507
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,433,532,501,640
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,476,371,551,491
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,547,233,569,291
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,527,0,594,73
Screenshot-2024-06-25-144215_png.rf.94c0acf8873dfb05e3b60de6d8c9046a.jpg,640,640,american-foulbrood,614,52,640,152
Screenshot-2024-06-25-105340_png.rf.94377cea7fa0c762cd13b65cfc998aa3.jpg,640,640,wax-moth-larva,0,19,567,626
Screenshot-2024-06-25-105340_png.rf.94377cea7fa0c762cd13b65cfc998aa3.jpg,640,640,wax-moth-larva,555,307,635,624
Screenshot-2024-06-05-173323_png.rf.92a34ddd215217130a42de22c380cd3e.jpg,640,640,queen-bee,275,222,416,553
Screenshot-2024-06-05-173323_png.rf.92a34ddd215217130a42de22c380cd3e.jpg,640,640,worker-bee,382,0,640,637
Screenshot-2024-06-05-173323_png.rf.92a34ddd215217130a42de22c380cd3e.jpg,640,640,worker-bee,208,510,441,640
Screenshot-2024-06-05-173323_png.rf.92a34ddd215217130a42de22c380cd3e.jpg,640,640,worker-bee,0,1,288,604
Screenshot-2024-06-05-173323_png.rf.92a34ddd215217130a42de22c380cd3e.jpg,640,640,worker-bee,208,0,444,154
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,pollen,283,71,598,635
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,bee-larvae,209,291,273,554
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,bee-larvae,140,510,200,559
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,bee-larvae,244,232,328,286
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,pollen,397,6,528,72
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,capped-drone-cells,0,7,271,287
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,capped-drone-cells,14,477,85,578
Screenshot-2024-06-11-150820_png.rf.94d4d6c2246e4339894928748867c434.jpg,640,640,capped-drone-cells,120,457,209,508
Screenshot-2024-06-05-183125_png.rf.9445eee116c991241faa525cae8da160.jpg,640,640,capped-brood-cells,93,2,291,636
Screenshot-2024-06-05-183125_png.rf.9445eee116c991241faa525cae8da160.jpg,640,640,capped-brood-cells,258,151,414,481
Screenshot-2024-06-05-183125_png.rf.9445eee116c991241faa525cae8da160.jpg,640,640,capped-brood-cells,490,12,640,640
